date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:15:15	11366/11366	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Jun%202024%2018:57:29%20GMT	https://lacheie.com/cdn/shop/files/qwerty_key_logo_300x300.png?v=1715742218	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/qwerty_key_logo_300x300b37e.png	(from https://lacheie.com/)
00:15:16	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:16%20GMT	http://lacheie.com/cdn/shop/files/iceconceat_300x300.png?v=1716500694	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/iceconceat_300x3000b49.png	(from https://lacheie.com/)
00:15:16	4001/4001	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jun%202024%2021:15:17%20GMT	https://lacheie.com/cdn/shop/files/iceconceat_300x300.png?v=1716500694	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/iceconceat_300x3000b49.png	(from https://lacheie.com/)
00:15:16	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:17%20GMT	http://lacheie.com/cdn/shop/files/edujobs_logo_300x300.png?v=1716500695	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/edujobs_logo_300x300fbb9.png	(from https://lacheie.com/)
00:15:18	33045/33045	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jun%202024%2021:15:17%20GMT	https://lacheie.com/cdn/shop/files/edujobs_logo_300x300.png?v=1716500695	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/edujobs_logo_300x300fbb9.png	(from https://lacheie.com/)
00:15:18	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:18%20GMT	http://lacheie.com/cdn/shop/files/hylt_med_300x300.png?v=1716500694	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/hylt_med_300x3000b49.png	(from https://lacheie.com/)
00:15:18	14086/14086	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jun%202024%2021:15:19%20GMT	https://lacheie.com/cdn/shop/files/hylt_med_300x300.png?v=1716500694	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/hylt_med_300x3000b49.png	(from https://lacheie.com/)
00:15:18	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:19%20GMT	http://lacheie.com/cdn/shop/t/2/assets/component-accordion.css?v=180964204318874863811713257167	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/component-accordion034d.css	(from https://lacheie.com/)
00:15:18	1076/1076	---MCZ	200	added ('OK')	text/css	date:Sun,%2030%20Jun%202024%2009:39:08%20GMT	https://lacheie.com/cdn/shop/t/2/assets/component-accordion.css?v=180964204318874863811713257167	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/component-accordion034d.css	(from https://lacheie.com/)
00:15:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:19%20GMT	http://lacheie.com/cdn/shop/t/2/assets/collapsible-content.css?v=113829722280668215821713257167	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/collapsible-content2c73.css	(from https://lacheie.com/)
00:15:19	2336/2336	---MCZ	200	added ('OK')	text/css	date:Sat,%2029%20Jun%202024%2014:01:47%20GMT	https://lacheie.com/cdn/shop/t/2/assets/collapsible-content.css?v=113829722280668215821713257167	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/collapsible-content2c73.css	(from https://lacheie.com/)
00:15:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:20%20GMT	http://lacheie.com/cdn/shop/files/mail_2.png?v=1716584258&width=40	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/mail_2c577.png	(from https://lacheie.com/)
00:15:19	1217/1217	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jun%202024%2008:20:38%20GMT	https://lacheie.com/cdn/shop/files/mail_2.png?v=1716584258&width=40	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/mail_2c577.png	(from https://lacheie.com/)
00:15:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:20%20GMT	http://lacheie.com/cdn/shop/files/bifa.png?v=1716584257&width=40	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/bifa7cd8.png	(from https://lacheie.com/)
00:15:20	1561/1561	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Jun%202024%2012:49:48%20GMT	https://lacheie.com/cdn/shop/files/bifa.png?v=1716584257&width=40	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/bifa7cd8.png	(from https://lacheie.com/)
00:15:20	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:21%20GMT	http://lacheie.com/cdn/shop/t/2/assets/component-image-with-text.css?v=132604768413025929601713257167	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/component-image-with-textc81e.css	(from https://lacheie.com/)
00:15:20	9824/9824	---MCZ	200	added ('OK')	text/css	date:Fri,%2014%20Jun%202024%2007:06:58%20GMT	https://lacheie.com/cdn/shop/t/2/assets/component-image-with-text.css?v=132604768413025929601713257167	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/component-image-with-textc81e.css	(from https://lacheie.com/)
00:15:20	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:21%20GMT	http://lacheie.com/cdn/shop/files/Yellow_And_White_Action_Movie_Poster.jpg?v=1713502380&width=1500	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/Yellow_And_White_Action_Movie_Posterca6e.jpg	(from https://lacheie.com/)
00:15:21	167746/167746	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jun%202024%2008:20:36%20GMT	https://lacheie.com/cdn/shop/files/Yellow_And_White_Action_Movie_Poster.jpg?v=1713502380&width=1500	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/Yellow_And_White_Action_Movie_Posterca6e.jpg	(from https://lacheie.com/)
00:15:21	226501/226501	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:11f0686f4e0ecd5f539073f3ef668e15%22	https://lacheie.com/pages/povestea-noastra	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/pages/povestea-noastra.html	(from https://lacheie.com/)
00:15:22	58/58	---MC-	302	error ('Found')	text/plain	date:Sun,%2030%20Jun%202024%2021:15:22%20GMT	https://unpkg.com/@pqina/flip/dist/flip.min.css	C:/Users/didas/OneDrive/Desktop/lacheie/unpkg.com/@pqina/flip/dist/flip.min.df.delayed	(from https://lacheie.com/)
00:15:23	7289/7289	---MCZ	200	added ('OK')	text/css	etag:%221c79-uZhM/ZpKMn9v3yGsgUpbso4kkgw%22	https://unpkg.com/@pqina/flip@1.8.3/dist/flip.min.css	C:/Users/didas/OneDrive/Desktop/lacheie/unpkg.com/@pqina/flip@1.8.3/dist/flip.min.css	(from https://lacheie.com/)
00:15:23	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:23%20GMT	http://lacheie.com/cdn/fonts/montserrat/montserrat_n8.d0ee6fdb3a3fec57b7ba86e76adad5b86d8b298f.woff2?h1=YTY5ZWZkLTBjLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGFjaGVpZS5jb20&hmac=791f25c26b9563ee3590e0d0e51e609b4307e2b95bf720d1f1418a85775e42e6	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/fonts/montserrat/montserrat_n8.d0ee6fdb3a3fec57b7ba86e76adad5b86d8b298f.e1eff1.delayed	(from https://lacheie.com/)
00:15:23	22700/22700	---M--	200	added ('OK')	font/woff2	date:Thu,%2013%20Jun%202024%2007:34:17%20GMT	https://lacheie.com/cdn/fonts/montserrat/montserrat_n8.d0ee6fdb3a3fec57b7ba86e76adad5b86d8b298f.woff2?h1=YTY5ZWZkLTBjLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGFjaGVpZS5jb20&hmac=791f25c26b9563ee3590e0d0e51e609b4307e2b95bf720d1f1418a85775e42e6	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/fonts/montserrat/montserrat_n8.d0ee6fdb3a3fec57b7ba86e76adad5b86d8b298feff1.woff2	(from https://lacheie.com/)
00:15:24	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:24%20GMT	http://lacheie.com/cdn/fonts/montserrat/montserrat_n8.57046b0201ba1025a279f9546bf469833729dc63.woff?h1=YTY5ZWZkLTBjLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGFjaGVpZS5jb20&hmac=69b974f3493f98bde9655385e37f5fd07ded316b1d0daa936c5b72b67eb3f4c9	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/fonts/montserrat/montserrat_n8.57046b0201ba1025a279f9546bf469833729dc63db8d.woff	(from https://lacheie.com/)
00:15:24	22668/22668	---M--	200	added ('OK')	font/woff2	date:Thu,%2013%20Jun%202024%2008:38:10%20GMT	https://lacheie.com/cdn/fonts/montserrat/montserrat_n8.57046b0201ba1025a279f9546bf469833729dc63.woff?h1=YTY5ZWZkLTBjLmFjY291bnQubXlzaG9waWZ5LmNvbQ&h2=bGFjaGVpZS5jb20&hmac=69b974f3493f98bde9655385e37f5fd07ded316b1d0daa936c5b72b67eb3f4c9	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/fonts/montserrat/montserrat_n8.57046b0201ba1025a279f9546bf469833729dc63db8d.woff	(from https://lacheie.com/)
00:15:24	114/114	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jun%202024%2021:15:25%20GMT	https://unpkg.com/@pqina/flip/dist/flip.min.js	C:/Users/didas/OneDrive/Desktop/lacheie/unpkg.com/@pqina/flip/dist/flip.min.e5.delayed	(from https://lacheie.com/)
00:15:25	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:26%20GMT	http://lacheie.com/cdn/shop/t/2/assets/section-footer.css?v=72619989355558646551713257168	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/section-footerf62a.css	(from https://lacheie.com/)
00:15:25	57313/57313	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dfe1-eNE58zNjMtWtyJZs1cb8IsmQf44%22	https://unpkg.com/@pqina/flip@1.8.3/dist/flip.min.js	C:/Users/didas/OneDrive/Desktop/lacheie/unpkg.com/@pqina/flip@1.8.3/dist/flip.min.js	(from https://lacheie.com/)
00:15:25	7615/7615	---MCZ	200	added ('OK')	text/css	date:Mon,%2013%20May%202024%2017:29:58%20GMT	https://lacheie.com/cdn/shop/t/2/assets/section-footer.css?v=72619989355558646551713257168	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/section-footerf62a.css	(from https://lacheie.com/)
00:15:25	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:26%20GMT	http://lacheie.com/cdn/shop/t/2/assets/component-newsletter.css?v=4727253280200485261713257167	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/component-newsletter84f6.css	(from https://lacheie.com/)
00:15:26	1306/1306	---MCZ	200	added ('OK')	text/css	date:Fri,%2021%20Jun%202024%2007:06:22%20GMT	https://lacheie.com/cdn/shop/t/2/assets/component-newsletter.css?v=4727253280200485261713257167	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/component-newsletter84f6.css	(from https://lacheie.com/)
00:15:26	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:26%20GMT	http://lacheie.com/cdn/shop/t/2/assets/component-list-payment.css?v=69253961410771838501713257167	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/component-list-paymentfafb.css	(from https://lacheie.com/)
00:15:26	362/362	---MCZ	200	added ('OK')	text/css	date:Thu,%2020%20Jun%202024%2021:03:20%20GMT	https://lacheie.com/cdn/shop/t/2/assets/component-list-payment.css?v=69253961410771838501713257167	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/component-list-paymentfafb.css	(from https://lacheie.com/)
00:15:26	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:27%20GMT	http://lacheie.com/cdn/shop/t/2/assets/component-list-social.css?v=35792976012981934991713257167	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/component-list-social0a5d.css	(from https://lacheie.com/)
00:15:26	504/504	---MCZ	200	added ('OK')	text/css	date:Tue,%2028%20May%202024%2007:07:47%20GMT	https://lacheie.com/cdn/shop/t/2/assets/component-list-social.css?v=35792976012981934991713257167	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/component-list-social0a5d.css	(from https://lacheie.com/)
00:15:27	239067/239067	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:078092d559be7394bef0efc8aca7f99f%22	https://lacheie.com/pages/termenii-si-condi	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/pages/termenii-si-condi.html	(from https://lacheie.com/)
00:15:28	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:28%20GMT	http://lacheie.com/cdn/shop/files/anpc_2.png?v=1716584259&width=760	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/anpc_20fae.png	(from https://lacheie.com/)
00:15:28	228278/228278	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:640bd0e0429d817a51119b4fe667a043%22	https://lacheie.com/pages/politica-de-confiden%c8%9bialitate	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/pages/politica-de-confiden%c8%9bialitate.html	(from https://lacheie.com/)
00:15:29	3920/3920	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jun%202024%2021:15:29%20GMT	https://lacheie.com/cdn/shop/files/anpc_2.png?v=1716584259&width=760	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/anpc_20fae.png	(from https://lacheie.com/)
00:15:30	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:29%20GMT	http://lacheie.com/cdn/shop/files/anpc_1.png?v=1716584259&width=760	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/anpc_10fae.png	(from https://lacheie.com/)
00:15:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:31%20GMT	http://lacheie.com/cdn/shop/t/2/assets/predictive-search.js?v=162273246065392412141713257167	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/predictive-search78de.js	(from https://lacheie.com/)
00:15:31	53290/53290	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jun%202024%2008:20:37%20GMT	https://lacheie.com/cdn/shop/files/anpc_1.png?v=1716584259&width=760	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/anpc_10fae.png	(from https://lacheie.com/)
00:15:31	6316/6316	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2013%20May%202024%2019:57:34%20GMT	https://lacheie.com/cdn/shop/t/2/assets/predictive-search.js?v=162273246065392412141713257167	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/predictive-search78de.js	(from https://lacheie.com/)
00:15:31	2944/2944	---MCZ	200	added ('OK')	text/css	etag:W/%22288cdf5354c20e5578c2493bbbdf1864%22	https://assets.getuploadkit.com/assets/luminous.css	C:/Users/didas/OneDrive/Desktop/lacheie/assets.getuploadkit.com/assets/luminous.css	(from https://lacheie.com/)
00:15:32	9495/9495	---MCZ	200	added ('OK')	application/javascript	etag:W/%228df60ebb2f43a7a42d1ea7e26a58843a%22	https://assets.getuploadkit.com/assets/luminous.js	C:/Users/didas/OneDrive/Desktop/lacheie/assets.getuploadkit.com/assets/luminous.js	(from https://lacheie.com/)
00:15:32	179349/179349	---M--	200	added ('OK')	image/gif	date:Sun,%2030%20Jun%202024%2021:15:33%20GMT	https://lacheie.com/cdn/shop/t/2/assets/sparkle.gif	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/sparkle.gif	(from https://lacheie.com/cdn/shop/t/2/assets/base.css?v=151470353026179219821713536012)
00:15:33	98/98	---MCZ	404	error ('Not%20Found')	text/javascript	etag:W/%22cacheable:bb6240639a9a06b7681b591b3feefd1d%22	https://lacheie.com/collections/e.js	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/collections/e.js	(from https://lacheie.com/collections/all)
00:15:33	18182/18182	---MC-	200	added ('OK')	application/atom+xml	etag:W/%22cacheable:765367f8be27f52dfc6395959ba25b67%22	https://lacheie.com/collections/all.atom	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/collections/all.atom	(from https://lacheie.com/collections/all)
00:15:33	172245/172245	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:4f141c35ac77614653f78fd1a3a0da29%22	https://lacheie.com/collections/heet/	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/collections/heet/index.html	(from https://lacheie.com/collections/all)
00:15:33	172245/172245	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:4f141c35ac77614653f78fd1a3a0da29%22	https://lacheie.com/collections/POST	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/collections/POST	(from https://lacheie.com/collections/all)
00:15:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:34%20GMT	http://lacheie.com/cdn/shop/files/Design_fara_titlu_5.png?v=1718293927	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/Design_fara_titlu_55476.png	(from https://lacheie.com/collections/all)
00:15:35	172245/172245	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:4f141c35ac77614653f78fd1a3a0da29%22	https://lacheie.com/collections/Trident/	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/collections/Trident/index.html	(from https://lacheie.com/collections/all)
00:15:38	281229/281229	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:4e81fc659269c45799d363257d67d9da%22	https://lacheie.com/products/dropshipping-ecommerce-2024?_pos=1&_psq=DR&_ss=e&_v=1.0	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/products/dropshipping-ecommerce-2024b7a5.html	(from https://lacheie.com/collections/all)
00:15:40	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:40%20GMT	http://lacheie.com/cdn/shop/files/Design_fara_titlu_2.png?v=1718293926	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/Design_fara_titlu_26261.png	(from https://lacheie.com/collections/all)
00:15:41	281013/281013	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:2d42c766ec32b2f83888a1777d048e5b%22	https://lacheie.com/products/de-la-0-la-10k-pe-luna-la-18-ani?_pos=1&_psq=DE&_ss=e&_v=1.0	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/products/de-la-0-la-10k-pe-luna-la-18-aniddce.html	(from https://lacheie.com/collections/all)
00:15:41	5125439/5125439	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jun%202024%2021:15:38%20GMT	https://lacheie.com/cdn/shop/files/Design_fara_titlu_5.png?v=1718293927	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/Design_fara_titlu_55476.png	(from https://lacheie.com/collections/all)
00:15:44	4630197/4630197	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jun%202024%2021:15:44%20GMT	https://lacheie.com/cdn/shop/files/Design_fara_titlu_2.png?v=1718293926	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/Design_fara_titlu_26261.png	(from https://lacheie.com/collections/all)
00:15:44	281133/281133	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:056844afc83e01e813e1b2d0c3968605%22	https://lacheie.com/products/promovare-platia-si-organica?_pos=3&_psq=PROMO&_ss=e&_v=1.0	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/products/promovare-platia-si-organica8735.html	(from https://lacheie.com/collections/all)
00:15:45	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:45%20GMT	http://lacheie.com/cdn/shop/files/Design_fara_titlu_3.png?v=1718293927	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/Design_fara_titlu_35476.png	(from https://lacheie.com/collections/all)
00:15:45	281563/281563	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:a8b0fce068140bed9391e212771e8ee0%22	https://lacheie.com/products/metode-de-facut-banii-online?_pos=1&_psq=METODE&_ss=e&_v=1.0	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/products/metode-de-facut-banii-online16fb.html	(from https://lacheie.com/collections/all)
00:15:51	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:49%20GMT	http://lacheie.com/cdn/shop/files/Design_fara_titlu_7.png?v=1718293927	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/Design_fara_titlu_75476.png	(from https://lacheie.com/collections/all)
00:15:51	280922/280922	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:af5155849c8965e692a1a7d287862784%22	https://lacheie.com/products/editare-video-incepatori?_pos=2&_psq=EDITARE&_ss=e&_v=1.0	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/products/editare-video-incepatori3a0e.html	(from https://lacheie.com/collections/all)
00:15:53	5051525/5051525	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jun%202024%2021:15:49%20GMT	https://lacheie.com/cdn/shop/files/Design_fara_titlu_3.png?v=1718293927	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/Design_fara_titlu_35476.png	(from https://lacheie.com/collections/all)
00:15:54	5072817/5072817	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jun%202024%2021:15:54%20GMT	https://lacheie.com/cdn/shop/files/Design_fara_titlu_7.png?v=1718293927	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/files/Design_fara_titlu_75476.png	(from https://lacheie.com/collections/all)
00:15:55	280448/280448	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:61183b369c4eb03c6199a2fc8ef879c3%22	https://lacheie.com/products/editare-video-expert?_pos=1&_psq=EDI&_ss=e&_v=1.0	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/products/editare-video-expert9cbd.html	(from https://lacheie.com/collections/all)
00:15:55	98/98	---MCZ	404	error ('Not%20Found')	text/javascript	etag:W/%22cacheable:ff4372237562f576bc7fe25bff840620%22	https://lacheie.com/pages/e.js	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/pages/e.js	(from https://lacheie.com/pages/cateva-reclame-create-de-noi)
00:15:55	172245/172245	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:4f141c35ac77614653f78fd1a3a0da29%22	https://lacheie.com/pages/heet/	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/pages/heet/index.html	(from https://lacheie.com/pages/cateva-reclame-create-de-noi)
00:15:56	172245/172245	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:4f141c35ac77614653f78fd1a3a0da29%22	https://lacheie.com/pages/POST	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/pages/POST	(from https://lacheie.com/pages/cateva-reclame-create-de-noi)
00:15:58	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:15:57%20GMT	http://lacheie.com/cdn/shop/t/2/assets/section-main-page.css?v=848677459125201531713257168	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/section-main-pagedebf.css	(from https://lacheie.com/pages/cum-lucram-noi)
00:15:58	172245/172245	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:4f141c35ac77614653f78fd1a3a0da29%22	https://lacheie.com/pages/Trident/	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/pages/Trident/index.html	(from https://lacheie.com/pages/cateva-reclame-create-de-noi)
00:15:59	273786/273786	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:968d81b02cac69d238dc6ff838e57110%22	https://lacheie.com/collections/frontpage	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/collections/frontpage.html	(from https://lacheie.com/pages/cateva-reclame-create-de-noi)
00:16:00	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:16:00%20GMT	http://lacheie.com/cdn/shop/t/2/assets/section-multicolumn.css?v=121082027908375623701713257168	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/section-multicolumn005b.css	(from https://lacheie.com/pages/recenzii)
00:16:00	305/305	---MCZ	200	added ('OK')	text/css	date:Sat,%2029%20Jun%202024%2012:24:42%20GMT	https://lacheie.com/cdn/shop/t/2/assets/section-main-page.css?v=848677459125201531713257168	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/section-main-pagedebf.css	(from https://lacheie.com/pages/cum-lucram-noi)
00:16:00	4056/4056	---MCZ	200	added ('OK')	text/css	date:Sun,%2030%20Jun%202024%2008:14:43%20GMT	https://lacheie.com/cdn/shop/t/2/assets/section-multicolumn.css?v=121082027908375623701713257168	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/section-multicolumn005b.css	(from https://lacheie.com/pages/recenzii)
00:16:00	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Jun%202024%2021:16:01%20GMT	http://lacheie.com/cdn/shop/t/2/assets/component-slider.css?v=142503135496229589681713257167	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/component-sliderb337.css	(from https://lacheie.com/pages/recenzii)
00:16:00	8111/8111	---MCZ	200	added ('OK')	text/css	date:Fri,%2014%20Jun%202024%2014:25:21%20GMT	https://lacheie.com/cdn/shop/t/2/assets/component-slider.css?v=142503135496229589681713257167	C:/Users/didas/OneDrive/Desktop/lacheie/lacheie.com/cdn/shop/t/2/assets/component-sliderb337.css	(from https://lacheie.com/pages/recenzii)
